date,id,content,username,filtered_tokens,preprocessed_text
2023-04-01 09:00:04+00:00,1642089436044247040,"Je, Wanaanga wanakula nini wakiwa angani? 
https://t.co/cvkDOaGdVl",bbcswahili,"['je,', 'wanaanga', 'wanakula', 'nini', 'wakiwa', 'angani?', 'https://t.co/cvkdoagdvl']","je, wanaanga wanakula nini wakiwa angani? https://t.co/cvkdoagdvl"
2023-04-01 08:30:02+00:00,1642081875865772035,"Chelsea nayo yajitosa kwa Osimhen, Bayern kwa Havertz na Barca kumrejesha Messi
https://t.co/IeFtC4z5VJ https://t.co/dMujSSffX1",bbcswahili,"['chelsea', 'nayo', 'yajitosa', 'osimhen,', 'bayern', 'havertz', 'barca', 'kumrejesha', 'messi', 'https://t.co/ieftc4z5vj', 'https://t.co/dmujssffx1']","chelsea nayo yajitosa osimhen, bayern havertz barca kumrejesha messi https://t.co/ieftc4z5vj https://t.co/dmujssffx1"
2023-04-01 07:00:13+00:00,1642059272904212480,"fahamu changamoto wanazopitia wakazi wa eneo hili

https://t.co/QhaRYFSFHw",bbcswahili,"['fahamu', 'changamoto', 'wanazopitia', 'wakazi', 'eneo', 'hili', 'https://t.co/qharyfsfhw']",fahamu changamoto wanazopitia wakazi eneo hili https://t.co/qharyfsfhw
2023-04-01 06:00:15+00:00,1642044184717582336,"Pablo Escobar, , aliingiza nchini kinyume cha sheria wanyama wa kigeni, wakiwemo viboko kadhaa, katika miaka ya 1980

https://t.co/t2Tp9sqvCE",bbcswahili,"['pablo', 'escobar,', ',', 'aliingiza', 'nchini', 'kinyum', 'cha', 'sheria', 'wanyama', 'kigeni,', 'wakiwemo', 'viboko', 'kadhaa,', 'katika', 'miaka', '1980', 'https://t.co/t2tp9sqvc']","pablo escobar, , aliingiza nchini kinyum cha sheria wanyama kigeni, wakiwemo viboko kadhaa, katika miaka 1980 https://t.co/t2tp9sqvc"
2023-04-01 05:00:17+00:00,1642029092273889281,"Je, ni rekodi gani nyingine za mabao anazokaribia kuziweka? Na yuko karibu kiasi gani na kuwa mshambuliaji mahiri zaidi katika msimu mmoja barani Ulaya?

https://t.co/DjF7yduVvd",bbcswahili,"['je,', 'rekodi', 'gani', 'nyingin', 'mabao', 'anazokaribia', 'kuziweka?', 'yuko', 'karibu', 'kiasi', 'gani', 'kuwa', 'mshambuliaji', 'mahiri', 'katika', 'msimu', 'mmoja', 'barani', 'ulaya?', 'https://t.co/djf7yduvvd']","je, rekodi gani nyingin mabao anazokaribia kuziweka? yuko karibu kiasi gani kuwa mshambuliaji mahiri katika msimu mmoja barani ulaya? https://t.co/djf7yduvvd"
2023-04-01 04:00:11+00:00,1642013965650653185,"""Baba yangu alisema: 'Sitaki kukuona tena. Wewe si mtoto wangu. Siwezi kuwa na mtoto kama wewe,' anasema Ali,

https://t.co/AgxglPC2rQ",bbcswahili,"['""baba', 'alisema:', ""'sitaki"", 'kukuona', 'tena.', 'wew', 'si', 'mtoto', 'wangu.', 'siwezi', 'kuwa', 'mtoto', 'kama', ""wewe,'"", 'anasema', 'ali,', 'https://t.co/agxglpc2rq']","""baba alisema: 'sitaki kukuona tena. wew si mtoto wangu. siwezi kuwa mtoto kama wewe,' anasema ali, https://t.co/agxglpc2rq"
2023-03-31 19:00:19+00:00,1641878103692660755,"Mkuu wa kikosi cha Wagner anayepigana dhidi ya Ukraine uko Bahkmut

https://t.co/jDels0BI2P",bbcswahili,"['mkuu', 'kikosi', 'cha', 'wagner', 'anayepigana', 'dhidi', 'ukrain', 'uko', 'bahkmut', 'https://t.co/jdels0bi2p']",mkuu kikosi cha wagner anayepigana dhidi ukrain uko bahkmut https://t.co/jdels0bi2p
2023-03-31 18:30:19+00:00,1641870554243162128,"Je umewahi kusikia utamaduni huu wa mjane kulala na maiti?

https://t.co/hkFtc3rkij",bbcswahili,"['je', 'umewahi', 'kusikia', 'utamaduni', 'huu', 'mjane', 'kulala', 'maiti?', 'https://t.co/hkftc3rkij']",je umewahi kusikia utamaduni huu mjane kulala maiti? https://t.co/hkftc3rkij
2023-03-31 18:00:02+00:00,1641862936191696897,"Je ni taifa gani linaloongoza kwa raia wanaomiliki bunduki nyingi duniani?

https://t.co/6lym5A4eJ1",bbcswahili,"['je', 'taifa', 'gani', 'linaloongoza', 'raia', 'wanaomiliki', 'bunduki', 'nyingi', 'duniani?', 'https://t.co/6lym5a4ej1']",je taifa gani linaloongoza raia wanaomiliki bunduki nyingi duniani? https://t.co/6lym5a4ej1
2023-03-31 17:30:09+00:00,1641855412159774757,"Kwa nini mataifa yenye nguvu duniani 'yanaipigania' Afrika?

https://t.co/D2qC5w3Wvx https://t.co/pWmu7qeslQ",bbcswahili,"['nini', 'mataifa', 'yeny', 'nguvu', 'duniani', ""'yanaipigania'"", 'afrika?', 'https://t.co/d2qc5w3wvx', 'https://t.co/pwmu7qeslq']",nini mataifa yeny nguvu duniani 'yanaipigania' afrika? https://t.co/d2qc5w3wvx https://t.co/pwmu7qeslq
2023-03-31 17:15:11+00:00,1641851646287151129,"Rais Ruto akashifu maandamano ya Muungano wa Azimio

https://t.co/rH48rbRKW7 https://t.co/Zt0mTWfsMr",bbcswahili,"['rai', 'ruto', 'akashifu', 'maandamano', 'muungano', 'azimio', 'https://t.co/rh48rbrkw7', 'https://t.co/zt0mtwfsmr']",rai ruto akashifu maandamano muungano azimio https://t.co/rh48rbrkw7 https://t.co/zt0mtwfsmr
2023-03-31 17:00:10+00:00,1641847867642880000,"fahamu sababu za Marekani kushindwa katika vita vya Vietnam

https://t.co/s5Nx2LOjmk",bbcswahili,"['fahamu', 'sababu', 'marekani', 'kushindwa', 'katika', 'vita', 'vya', 'vietnam', 'https://t.co/s5nx2lojmk']",fahamu sababu marekani kushindwa katika vita vya vietnam https://t.co/s5nx2lojmk
2023-03-31 16:30:12+00:00,1641840327181860876,"Kwanini Colombia inawahamisha viboko wa Pablo Escobar

https://t.co/d12gSHXIJG",bbcswahili,"['kwanini', 'colombia', 'inawahamisha', 'viboko', 'pablo', 'escobar', 'https://t.co/d12gshxijg']",kwanini colombia inawahamisha viboko pablo escobar https://t.co/d12gshxijg
2023-03-31 15:50:31+00:00,1641830340191834114,"Klabu ya Saudi Arabia Al Hilal inataka kumfanya  Lionel Messi, 35, kuwa mchezaji anayelipwa pesa nyingi zaidi duniani

https://t.co/9ahTzY41MW",bbcswahili,"['klabu', 'saudi', 'arabia', 'al', 'hilal', 'inataka', 'kumfanya', 'lionel', 'messi,', '35,', 'kuwa', 'mchezaji', 'anayelipwa', 'pesa', 'nyingi', 'duniani', 'https://t.co/9ahtzy41mw']","klabu saudi arabia al hilal inataka kumfanya lionel messi, 35, kuwa mchezaji anayelipwa pesa nyingi duniani https://t.co/9ahtzy41mw"
2023-03-31 15:30:05+00:00,1641825198184734722,"Je hatua hiyo itamzuia kiongozi huyo kuwania Urais Marekani?

https://t.co/zPNB1PiyQ1",bbcswahili,"['je', 'hatua', 'hiyo', 'itamzuia', 'kiongozi', 'huyo', 'kuwania', 'urai', 'marekani?', 'https://t.co/zpnb1piyq1']",je hatua hiyo itamzuia kiongozi huyo kuwania urai marekani? https://t.co/zpnb1piyq1
2023-03-31 15:05:13+00:00,1641818941352816645,"Polisi auawa Kenya baada ya kushambuliwa kwenye maandamano
https://t.co/242Ua1F3kn https://t.co/02si99IDWj",bbcswahili,"['polisi', 'auawa', 'kenya', 'baada', 'kushambuliwa', 'kweny', 'maandamano', 'https://t.co/242ua1f3kn', 'https://t.co/02si99idwj']",polisi auawa kenya baada kushambuliwa kweny maandamano https://t.co/242ua1f3kn https://t.co/02si99idwj
2023-03-31 14:30:08+00:00,1641810112070180864,"Makamu wa Rais wa Sudan Kusini akataa uteuzi wa waziri mpya wa ulinzi
https://t.co/Q2IAvwBacH https://t.co/NejpO5fb6b",bbcswahili,"['makamu', 'rai', 'sudan', 'kusini', 'akataa', 'uteuzi', 'waziri', 'mpya', 'ulinzi', 'https://t.co/q2iavwbach', 'https://t.co/nejpo5fb6b']",makamu rai sudan kusini akataa uteuzi waziri mpya ulinzi https://t.co/q2iavwbach https://t.co/nejpo5fb6b
2023-03-31 14:00:11+00:00,1641802572079013889,"Bahrain yawafunga wanaume kwa mjadala wa YouTube kuhusu Uislamu
https://t.co/pfZYKpKfNz https://t.co/RKOABubDor",bbcswahili,"['bahrain', 'yawafunga', 'wanaum', 'mjadala', 'youtub', 'kuhusu', 'uislamu', 'https://t.co/pfzykpkfnz', 'https://t.co/rkoabubdor']",bahrain yawafunga wanaum mjadala youtub kuhusu uislamu https://t.co/pfzykpkfnz https://t.co/rkoabubdor
2023-03-31 13:30:02+00:00,1641794988068548611,"Mfahamu mwanamfalme mpya wa Abu Dhabi 

https://t.co/LO0k2NwC0T",bbcswahili,"['mfahamu', 'mwanamfalm', 'mpya', 'abu', 'dhabi', 'https://t.co/lo0k2nwc0t']",mfahamu mwanamfalm mpya abu dhabi https://t.co/lo0k2nwc0t
2023-03-31 13:00:09+00:00,1641787463982039042,"Waandishi wa habari Kenya lazima walindwe - Marekani
https://t.co/Q9OBNyUIac https://t.co/iR10AlCNwm",bbcswahili,"['waandishi', 'habari', 'kenya', 'lazima', 'walindw', '-', 'marekani', 'https://t.co/q9obnyuiac', 'https://t.co/ir10alcnwm']",waandishi habari kenya lazima walindw - marekani https://t.co/q9obnyuiac https://t.co/ir10alcnwm
2023-03-31 12:30:13+00:00,1641779933482479617,"Rekodi za matukio ya sakata la Stormy Daniels na Trump
https://t.co/XJAThovGkR https://t.co/tffq9iN53R",bbcswahili,"['rekodi', 'matukio', 'sakata', 'la', 'stormi', 'daniel', 'trump', 'https://t.co/xjathovgkr', 'https://t.co/tffq9in53r']",rekodi matukio sakata la stormi daniel trump https://t.co/xjathovgkr https://t.co/tffq9in53r
2023-03-31 12:00:06+00:00,1641772355637714947,"Je ni kweli vikosi vya Marekani havikuwa na vifaa vya kutosha kupigana vita hivyo?

https://t.co/gYIMi7ocKY",bbcswahili,"['je', 'kweli', 'vikosi', 'vya', 'marekani', 'havikuwa', 'vifaa', 'vya', 'kutosha', 'kupigana', 'vita', 'hivyo?', 'https://t.co/gyimi7ocki']",je kweli vikosi vya marekani havikuwa vifaa vya kutosha kupigana vita hivyo? https://t.co/gyimi7ocki
2023-03-31 11:30:11+00:00,1641764826950115332,"je ni kwanini raia wa mataifa haya wanamiliki bunduki nyingi zaidi duniani?

https://t.co/8a8caD8tZp",bbcswahili,"['je', 'kwanini', 'raia', 'mataifa', 'haya', 'wanamiliki', 'bunduki', 'nyingi', 'duniani?', 'https://t.co/8a8cad8tzp']",je kwanini raia mataifa haya wanamiliki bunduki nyingi duniani? https://t.co/8a8cad8tzp
2023-03-31 10:30:09+00:00,1641749717255180288,"Uturuki yaidhinisha Finland kuwa mwaanachama wa Nato
https://t.co/OjL3k9uddD https://t.co/Ydt5HhLu4b",bbcswahili,"['uturuki', 'yaidhinisha', 'finland', 'kuwa', 'mwaanachama', 'nato', 'https://t.co/ojl3k9uddd', 'https://t.co/ydt5hhlu4b']",uturuki yaidhinisha finland kuwa mwaanachama nato https://t.co/ojl3k9uddd https://t.co/ydt5hhlu4b
2023-03-31 10:05:06+00:00,1641743412696055808,"Je ni sababu gani zinazoweza kukuua wakati wa tendo la ngono?

https://t.co/O6dcxMZIe7",bbcswahili,"['je', 'sababu', 'gani', 'zinazoweza', 'kukuua', 'wakati', 'tendo', 'la', 'ngono?', 'https://t.co/o6dcxmzie7']",je sababu gani zinazoweza kukuua wakati tendo la ngono? https://t.co/o6dcxmzie7
2023-03-31 09:30:04+00:00,1641734597397422081,"Nancy Pelosi: 'Hakuna aliye juu ya sheria'
https://t.co/Y2et28wwMo https://t.co/ae7rxtAZBp",bbcswahili,"['nanci', 'pelosi:', ""'hakuna"", 'aliy', 'juu', ""sheria'"", 'https://t.co/y2et28wwmo', 'https://t.co/ae7rxtazbp']",nanci pelosi: 'hakuna aliy juu sheria' https://t.co/y2et28wwmo https://t.co/ae7rxtazbp
2023-03-31 09:00:09+00:00,1641727067459923969,"Kiongozi wa upinzani Kenya Raila Odinga adai jaribio la 'mauaji' dhidi yake
https://t.co/NSiE0vAR9x https://t.co/pLMI7J34fG",bbcswahili,"['kiongozi', 'upinzani', 'kenya', 'raila', 'odinga', 'adai', 'jaribio', 'la', ""'mauaji'"", 'dhidi', 'https://t.co/nsie0var9x', 'https://t.co/plmi7j34fg']",kiongozi upinzani kenya raila odinga adai jaribio la 'mauaji' dhidi https://t.co/nsie0var9x https://t.co/plmi7j34fg
2023-03-31 08:30:08+00:00,1641719513778466817,"Uganda yarejelea mkataba wa wafanyikazi na Saudi Arabia
https://t.co/icHuJ34p3u https://t.co/u0N9RUM72h",bbcswahili,"['uganda', 'yarejelea', 'mkataba', 'wafanyikazi', 'saudi', 'arabia', 'https://t.co/ichuj34p3u', 'https://t.co/u0n9rum72h']",uganda yarejelea mkataba wafanyikazi saudi arabia https://t.co/ichuj34p3u https://t.co/u0n9rum72h
2023-03-31 08:00:15+00:00,1641711991801643008,"Watu 35 wafariki baada ya kutumbukia kwenye kisima India
https://t.co/D60L9TjgPS https://t.co/rrAZHV8ANw",bbcswahili,"['watu', '35', 'wafariki', 'baada', 'kutumbukia', 'kweny', 'kisima', 'india', 'https://t.co/d60l9tjgp', 'https://t.co/rrazhv8anw']",watu 35 wafariki baada kutumbukia kweny kisima india https://t.co/d60l9tjgp https://t.co/rrazhv8anw
2023-03-31 07:30:06+00:00,1641704407849918464,"DR Congo: Waasi wa M23 kukabidhi mji muhimu kwa vikosi vya Uganda
https://t.co/qkaqEDEOIJ https://t.co/PUYyFA5KSY",bbcswahili,"['dr', 'congo:', 'waasi', 'm23', 'kukabidhi', 'mji', 'muhimu', 'vikosi', 'vya', 'uganda', 'https://t.co/qkaqedeoij', 'https://t.co/puyyfa5ksi']",dr congo: waasi m23 kukabidhi mji muhimu vikosi vya uganda https://t.co/qkaqedeoij https://t.co/puyyfa5ksi
2023-03-31 07:00:04+00:00,1641696847822561282,"Makamu wa rais wa Marekani apongeza mageuzi ya demokrasia Tanzania
https://t.co/5Vzjfjj5dA https://t.co/ttuZ03ZkaI",bbcswahili,"['makamu', 'rai', 'marekani', 'apongeza', 'mageuzi', 'demokrasia', 'tanzania', 'https://t.co/5vzjfjj5da', 'https://t.co/ttuz03zkai']",makamu rai marekani apongeza mageuzi demokrasia tanzania https://t.co/5vzjfjj5da https://t.co/ttuz03zkai
2023-03-31 06:30:10+00:00,1641689322800676865,"Maandamano Kenya: Wanahabari sita wajeruhiwa katika visa tofauti vya maandamano ya upinzani
https://t.co/6Jttjmaaru https://t.co/ZcoxGV8yKM",bbcswahili,"['maandamano', 'kenya:', 'wanahabari', 'sita', 'wajeruhiwa', 'katika', 'visa', 'tofauti', 'vya', 'maandamano', 'upinzani', 'https://t.co/6jttjmaaru', 'https://t.co/zcoxgv8ykm']",maandamano kenya: wanahabari sita wajeruhiwa katika visa tofauti vya maandamano upinzani https://t.co/6jttjmaaru https://t.co/zcoxgv8ykm
2023-03-31 06:02:27+00:00,1641682346486435842,"Dunia imekumbwa na nini mbona kila pembe kuna maandamano?
https://t.co/5XFu4s7V33",bbcswahili,"['dunia', 'imekumbwa', 'nini', 'mbona', 'kila', 'pemb', 'kuna', 'maandamano?', 'https://t.co/5xfu4s7v33']",dunia imekumbwa nini mbona kila pemb kuna maandamano? https://t.co/5xfu4s7v33
2023-03-31 05:30:06+00:00,1641674207204372481,"Oscar Pistorius: Uwezekano wa kuachiliwa mapema kutazingatiwa
https://t.co/nqkmcm7o65 https://t.co/5jMR79XdwI",bbcswahili,"['oscar', 'pistorius:', 'uwezekano', 'kuachiliwa', 'mapema', 'kutazingatiwa', 'https://t.co/nqkmcm7o65', 'https://t.co/5jmr79xdwi']",oscar pistorius: uwezekano kuachiliwa mapema kutazingatiwa https://t.co/nqkmcm7o65 https://t.co/5jmr79xdwi
2023-03-31 05:00:06+00:00,1641666657268449282,"Ni nini kilitokea kati ya Stormy Daniels na Donald Trump?
https://t.co/RFQ47OSfzj",bbcswahili,"['nini', 'kilitokea', 'kati', 'stormi', 'daniel', 'donald', 'trump?', 'https://t.co/rfq47osfzj']",nini kilitokea kati stormi daniel donald trump? https://t.co/rfq47osfzj
2023-03-31 04:30:06+00:00,1641659106120421378,"Stormy Daniels  aliye kati kati ya mashitaka dhidi ya Trump awashukuru wafuasi wake
https://t.co/RdD3Cbg6Ci https://t.co/7by87Wp7sL",bbcswahili,"['stormi', 'daniel', 'aliy', 'kati', 'kati', 'mashitaka', 'dhidi', 'trump', 'awashukuru', 'wafuasi', 'https://t.co/rdd3cbg6ci', 'https://t.co/7by87wp7sl']",stormi daniel aliy kati kati mashitaka dhidi trump awashukuru wafuasi https://t.co/rdd3cbg6ci https://t.co/7by87wp7sl
2023-03-31 04:00:04+00:00,1641651551130247168,"Urusi kutoa chakula ili kupewa silaha za Korea Kaskazini - Marekani 
https://t.co/UKXtkoGCxA https://t.co/krY439Elw3",bbcswahili,"['urusi', 'kutoa', 'chakula', 'ili', 'kupewa', 'silaha', 'korea', 'kaskazini', '-', 'marekani', 'https://t.co/ukxtkogcxa', 'https://t.co/kry439elw3']",urusi kutoa chakula ili kupewa silaha korea kaskazini - marekani https://t.co/ukxtkogcxa https://t.co/kry439elw3
2023-03-31 03:30:05+00:00,1641644003362844672,"Chelsea wamuweka Mount sokoni kwa £70mil, Kudus mbadala wa Harry Kane Man United
https://t.co/fHV8ZSImwT",bbcswahili,"['chelsea', 'wamuweka', 'mount', 'sokoni', '£70mil,', 'kudu', 'mbadala', 'harri', 'kane', 'man', 'unit', 'https://t.co/fhv8zsimwt']","chelsea wamuweka mount sokoni £70mil, kudu mbadala harri kane man unit https://t.co/fhv8zsimwt"
2023-03-31 02:59:08+00:00,1641636214175412225,"Donald Trump Kukamatwa : Rais wa zamani wa Marekani kushtakiwa  kwa kutoa pesa za  kununua kimya cha muigizaji wa filamu za utupu 
https://t.co/Sbk4o2gUCg",bbcswahili,"['donald', 'trump', 'kukamatwa', ':', 'rai', 'zamani', 'marekani', 'kushtakiwa', 'kutoa', 'pesa', 'kununua', 'kimya', 'cha', 'muigizaji', 'filamu', 'utupu', 'https://t.co/sbk4o2gucg']",donald trump kukamatwa : rai zamani marekani kushtakiwa kutoa pesa kununua kimya cha muigizaji filamu utupu https://t.co/sbk4o2gucg
2023-03-30 19:49:03+00:00,1641527981192388609,"Rais Samia asema Tanzania iko tayari kwa majadiliano na Marekani ya Visa ya muda mrefu
https://t.co/7HwtkFtlAB",bbcswahili,"['rai', 'samia', 'asema', 'tanzania', 'iko', 'tayari', 'majadiliano', 'marekani', 'visa', 'muda', 'mrefu', 'https://t.co/7hwtkftlab']",rai samia asema tanzania iko tayari majadiliano marekani visa muda mrefu https://t.co/7hwtkftlab
2023-03-30 19:30:08+00:00,1641523220334497793,"Alikwenda jela bila kufahamu hukumu yake na haikutokea kwake kuwa na hamu ya kumuuliza mtu yeyote juu ya hukumu hiyo

https://t.co/lG5J5RyTvT",bbcswahili,"['alikwenda', 'jela', 'bila', 'kufahamu', 'hukumu', 'haikutokea', 'kwake', 'kuwa', 'hamu', 'kumuuliza', 'mtu', 'yeyot', 'juu', 'hukumu', 'hiyo', 'https://t.co/lg5j5rytvt']",alikwenda jela bila kufahamu hukumu haikutokea kwake kuwa hamu kumuuliza mtu yeyot juu hukumu hiyo https://t.co/lg5j5rytvt
2023-03-30 19:00:12+00:00,1641515689310601216,"Je chanzo cha mzozo kati ya Uingereza na Ufaransa ni nini?

https://t.co/xlmfPEQUvM",bbcswahili,"['je', 'chanzo', 'cha', 'mzozo', 'kati', 'uingereza', 'ufaransa', 'nini?', 'https://t.co/xlmfpequvm']",je chanzo cha mzozo kati uingereza ufaransa nini? https://t.co/xlmfpequvm
2023-03-30 18:30:48+00:00,1641508288247259161,"Ujumbe wa Marekani ukiongozwa na Seneta Chris Coons umekutana na Naibu wa rais Gachagua na Raila Odinga jijini Nairobi kujadili hali ilivyo nchini Kenya

https://t.co/Zdn3i7ILCf",bbcswahili,"['ujumb', 'marekani', 'ukiongozwa', 'seneta', 'chri', 'coon', 'umekutana', 'naibu', 'rai', 'gachagua', 'raila', 'odinga', 'jijini', 'nairobi', 'kujadili', 'hali', 'ilivyo', 'nchini', 'kenya', 'https://t.co/zdn3i7ilcf']",ujumb marekani ukiongozwa seneta chri coon umekutana naibu rai gachagua raila odinga jijini nairobi kujadili hali ilivyo nchini kenya https://t.co/zdn3i7ilcf
2023-03-30 18:00:19+00:00,1641500619327393795,"Je, ICC inaweza kumkamata Putin?

https://t.co/76NAnAVRRP",bbcswahili,"['je,', 'icc', 'inaweza', 'kumkamata', 'putin?', 'https://t.co/76nanavrrp']","je, icc inaweza kumkamata putin? https://t.co/76nanavrrp"
2023-03-30 17:30:16+00:00,1641493057315930112,"Kipa wa Hispania David de Gea, 32, amekataa ofa ya kwanza ya Manchester United ya kandarasi mpya.

https://t.co/mDGYoNYNTS",bbcswahili,"['kipa', 'hispania', 'david', 'de', 'gea,', '32,', 'amekataa', 'ofa', 'kwanza', 'manchest', 'unit', 'kandarasi', 'mpya.', 'https://t.co/mdgyonynt']","kipa hispania david de gea, 32, amekataa ofa kwanza manchest unit kandarasi mpya. https://t.co/mdgyonynt"
2023-03-30 17:00:11+00:00,1641485485552857089,"Maandamano Kenya: Waandamanaji Wateketeza Ofisi za chama tawala cha UDA Siaya

https://t.co/v8KCix8X98 https://t.co/nbYXN9qme2",bbcswahili,"['maandamano', 'kenya:', 'waandamanaji', 'wateketeza', 'ofisi', 'chama', 'tawala', 'cha', 'uda', 'siaya', 'https://t.co/v8kcix8x98', 'https://t.co/nbyxn9qme2']",maandamano kenya: waandamanaji wateketeza ofisi chama tawala cha uda siaya https://t.co/v8kcix8x98 https://t.co/nbyxn9qme2
2023-03-30 16:30:16+00:00,1641477954843693056,"Kimbunga Freddy: Malawi kutangaza watu 537 waliopotea wamekufa

https://t.co/y32owb15tk https://t.co/p4dUDVPst9",bbcswahili,"['kimbunga', 'freddy:', 'malawi', 'kutangaza', 'watu', '537', 'waliopotea', 'wamekufa', 'https://t.co/y32owb15tk', 'https://t.co/p4dudvpst9']",kimbunga freddy: malawi kutangaza watu 537 waliopotea wamekufa https://t.co/y32owb15tk https://t.co/p4dudvpst9
2023-03-30 16:00:10+00:00,1641470381201543169,"Utafiti wabaini waswahili wana asili ya kiajemi

https://t.co/imfRJtM7wN https://t.co/aiHP8MEQG7",bbcswahili,"['utaf', 'wabaini', 'waswahili', 'wana', 'asili', 'kiajemi', 'https://t.co/imfrjtm7wn', 'https://t.co/aihp8meqg7']",utaf wabaini waswahili wana asili kiajemi https://t.co/imfrjtm7wn https://t.co/aihp8meqg7
2023-03-30 15:30:07+00:00,1641462819261661184,Unazijua sababu zilizoifanya Marekani kushindwa vita ya Vietnam? hizi hapa 7 https://t.co/oIoCRwae7w,bbcswahili,"['unazijua', 'sababu', 'zilizoifanya', 'marekani', 'kushindwa', 'vita', 'vietnam?', 'hizi', 'hapa', '7', 'https://t.co/oiocrwae7w']",unazijua sababu zilizoifanya marekani kushindwa vita vietnam? hizi hapa 7 https://t.co/oiocrwae7w
2023-03-30 15:00:05+00:00,1641455258780983298,"""Alikuwa akinitafuta ili anipige lakini mama aliniambia nijifiche, sikuwa na mpango, lakini nilijua lazima niondoke nyumbani.""

https://t.co/VzTJ8dPALc",bbcswahili,"['""alikuwa', 'akinitafuta', 'ili', 'anipig', 'lakini', 'mama', 'aliniambia', 'nijifiche,', 'sikuwa', 'mpango,', 'lakini', 'nilijua', 'lazima', 'niondok', 'nyumbani.""', 'https://t.co/vztj8dpalc']","""alikuwa akinitafuta ili anipig lakini mama aliniambia nijifiche, sikuwa mpango, lakini nilijua lazima niondok nyumbani."" https://t.co/vztj8dpalc"
2023-03-30 14:33:56+00:00,1641448677645623298,"Unazijua sababu zilizoifanya Marekani kushindwa vita ya Vietnam? hizi hapa 7

https://t.co/XFFFpSLias",bbcswahili,"['unazijua', 'sababu', 'zilizoifanya', 'marekani', 'kushindwa', 'vita', 'vietnam?', 'hizi', 'hapa', '7', 'https://t.co/xfffpslia']",unazijua sababu zilizoifanya marekani kushindwa vita vietnam? hizi hapa 7 https://t.co/xfffpslia
2023-03-30 14:30:13+00:00,1641447744018726919,"Tanzania na Malawi: Je ni nini hsawa ambacho kimekuwa kikizozaniwa kati ya mataifa haya mawili?

https://t.co/0fU2of7zrs",bbcswahili,"['tanzania', 'malawi:', 'je', 'nini', 'hsawa', 'ambacho', 'kimekuwa', 'kikizozaniwa', 'kati', 'mataifa', 'haya', 'mawili?', 'https://t.co/0fu2of7zr']",tanzania malawi: je nini hsawa ambacho kimekuwa kikizozaniwa kati mataifa haya mawili? https://t.co/0fu2of7zr
2023-03-30 14:00:21+00:00,1641440226055950340,"Maandamno Kenya: Usalama waimarishwa nyumbani kwa rais mstaafu Uhuru Kenyatta

https://t.co/5iYQO7iNae https://t.co/mXjBidX7bI",bbcswahili,"['maandamno', 'kenya:', 'usalama', 'waimarishwa', 'nyumbani', 'rai', 'mstaafu', 'uhuru', 'kenyatta', 'https://t.co/5iyqo7ina', 'https://t.co/mxjbidx7bi']",maandamno kenya: usalama waimarishwa nyumbani rai mstaafu uhuru kenyatta https://t.co/5iyqo7ina https://t.co/mxjbidx7bi
2023-03-30 13:30:07+00:00,1641432617932161024,"Utafiti wanaonyesha kuwa kunusa harufu za mwili wa watu wengine kunaweza kusaidia katika kutibu wasiwasi wa kijamii

https://t.co/w868yQ8nT9",bbcswahili,"['utaf', 'wanaonyesha', 'kuwa', 'kunusa', 'harufu', 'mwili', 'watu', 'wengin', 'kunaweza', 'kusaidia', 'katika', 'kutibu', 'wasiwasi', 'kijamii', 'https://t.co/w868yq8nt9']",utaf wanaonyesha kuwa kunusa harufu mwili watu wengin kunaweza kusaidia katika kutibu wasiwasi kijamii https://t.co/w868yq8nt9
2023-03-30 13:05:28+00:00,1641426414485241856,"Marekani kuipatia Tanzania msaada wa $560m

https://t.co/VEdnTXLn4X https://t.co/MOlMOgSNvz",bbcswahili,"['marekani', 'kuipatia', 'tanzania', 'msaada', '$560m', 'https://t.co/vedntxln4x', 'https://t.co/molmogsnvz']",marekani kuipatia tanzania msaada $560m https://t.co/vedntxln4x https://t.co/molmogsnvz
2023-03-30 12:30:11+00:00,1641417535529558018,"Raila Odinga aongoza maandamano ya kupinga serikali Nairobi

https://t.co/b18na2ISX8 https://t.co/MUJGFwCybK",bbcswahili,"['raila', 'odinga', 'aongoza', 'maandamano', 'kupinga', 'serikali', 'nairobi', 'https://t.co/b18na2isx8', 'https://t.co/mujgfwcybk']",raila odinga aongoza maandamano kupinga serikali nairobi https://t.co/b18na2isx8 https://t.co/mujgfwcybk
2023-03-30 12:19:49+00:00,1641414928555819009,"Watu 12 wamedaiwa kufariki katika ajali mbaya ya barabara ya Naivasha - Nakuru Kenya

https://t.co/wkm7a7i9wF https://t.co/ezseOjxEh3",bbcswahili,"['watu', '12', 'wamedaiwa', 'kufariki', 'katika', 'ajali', 'mbaya', 'barabara', 'naivasha', '-', 'nakuru', 'kenya', 'https://t.co/wkm7a7i9wf', 'https://t.co/ezseojxeh3']",watu 12 wamedaiwa kufariki katika ajali mbaya barabara naivasha - nakuru kenya https://t.co/wkm7a7i9wf https://t.co/ezseojxeh3
